userId,artistId,rating
user_000001,a7f7df4a-77d8-4f12-8acd-5c60c93f4de8,4.712412465262812
user_000002,f035837e-4117-438d-a524-cacf43500e68,1.0
user_000003,9c76170f-0d77-4aa3-b3c9-52f1ce07b9ec,1.8191241816687258
user_000004,20da153b-cb7c-487d-a4fe-0bd5c9b4b003,2.142543982519175
user_000006,e109bce9-eb6a-440f-8615-8d16a8d53166,2.2681487550532875
user_000009,4739cffc-be62-46a6-aed5-c4d6b978aa97,1.4377808789494724
user_000012,8fb2b876-835c-4e12-98c7-5dc1c8ee00f1,2.681566046591728
user_000013,93e8c41e-8e4f-4d08-bbf5-bc1a903b2423,1.734994667479671
user_000017,a7f7df4a-77d8-4f12-8acd-5c60c93f4de8,1.0
user_000017,2f877714-727d-490b-94fb-a8d32ee4cea5,2.2933941543304295
user_000017,cd965133-e2ba-41bc-8659-f74b1f88aad3,1.0
user_000020,f035837e-4117-438d-a524-cacf43500e68,1.0
user_000021,f035837e-4117-438d-a524-cacf43500e68,4.207762473607467
user_000022,a7f7df4a-77d8-4f12-8acd-5c60c93f4de8,2.49755012571486
user_000022,5861040a-93bf-4bfb-a314-7f3979367543,1.662088039060614
user_000025,0ec2007e-55cd-44e0-9e8d-78a5535ae665,3.1144689763601012
user_000028,e7fe1e9e-6e11-4ca0-bd5a-d1e16f8307e4,1.0
user_000031,f035837e-4117-438d-a524-cacf43500e68,1.9232186814748087
user_000031,cd965133-e2ba-41bc-8659-f74b1f88aad3,1.0
user_000031,6a65cfbe-d198-4f24-aff0-e0ce1d500863,2.193242835788805
user_000031,05beea21-fca9-45fb-806e-aad6446c0125,1.0
user_000033,9c76170f-0d77-4aa3-b3c9-52f1ce07b9ec,1.8428562285622894
user_000035,5a3634fe-21be-4b54-bd80-0fd605b80d2c,1.0
user_000037,a7f7df4a-77d8-4f12-8acd-5c60c93f4de8,3.171621976552618
user_000040,e109bce9-eb6a-440f-8615-8d16a8d53166,1.429512538620525
user_000041,f035837e-4117-438d-a524-cacf43500e68,1.0
user_000041,93e8c41e-8e4f-4d08-bbf5-bc1a903b2423,1.0
user_000041,1bd50cb2-09b8-4539-b660-af585cb3e40b,1.0
user_000044,a7f7df4a-77d8-4f12-8acd-5c60c93f4de8,1.0
user_000044,93e8c41e-8e4f-4d08-bbf5-bc1a903b2423,1.0
user_000049,cd965133-e2ba-41bc-8659-f74b1f88aad3,1.0
user_000049,18c2f08b-bdac-4877-9865-e5461317c1a6,1.0
user_000052,93e8c41e-8e4f-4d08-bbf5-bc1a903b2423,2.8679132482471656
user_000053,a7f7df4a-77d8-4f12-8acd-5c60c93f4de8,2.0860236312401197
user_000053,5861040a-93bf-4bfb-a314-7f3979367543,1.8606533652063055
user_000053,bf971009-a453-418d-a076-1e0ff351a9f6,1.5430118156200598
user_000056,1bd50cb2-09b8-4539-b660-af585cb3e40b,1.8
user_000059,f035837e-4117-438d-a524-cacf43500e68,1.5218297075581861
user_000059,18c2f08b-bdac-4877-9865-e5461317c1a6,1.0
user_000059,bf971009-a453-418d-a076-1e0ff351a9f6,1.5218297075581861
user_000059,8a060766-13d2-4b0e-b46b-08cd24666c88,1.0
user_000060,f035837e-4117-438d-a524-cacf43500e68,3.134076323018218
user_000062,adf3879a-e091-4f73-8792-861a7a3e3abe,1.8087364704705164
user_000064,cd965133-e2ba-41bc-8659-f74b1f88aad3,1.0
user_000064,1bd50cb2-09b8-4539-b660-af585cb3e40b,1.0
user_000066,a7f7df4a-77d8-4f12-8acd-5c60c93f4de8,3.826534878249292
user_000067,4739cffc-be62-46a6-aed5-c4d6b978aa97,1.375140617632296
user_000067,9dd8be7a-67f9-4a63-8d88-59a8d1638a07,1.0
user_000069,f035837e-4117-438d-a524-cacf43500e68,1.8658888194874912
user_000072,a7f7df4a-77d8-4f12-8acd-5c60c93f4de8,3.775329130320776
user_000072,36ecdd8b-ed83-4ccf-a930-52cf582d3c9d,3.7035782671917077
user_000074,a7f7df4a-77d8-4f12-8acd-5c60c93f4de8,3.3956891222195815
user_000074,cd965133-e2ba-41bc-8659-f74b1f88aad3,1.0
user_000074,18c2f08b-bdac-4877-9865-e5461317c1a6,2.3183146506008296
user_000075,1bd50cb2-09b8-4539-b660-af585cb3e40b,1.0
user_000076,a7f7df4a-77d8-4f12-8acd-5c60c93f4de8,2.638969451987094
user_000076,8ac530c6-298f-4038-b52e-4dbd71980c0c,2.2246735996715574
user_000078,cd965133-e2ba-41bc-8659-f74b1f88aad3,1.6860721960920382
user_000083,cd965133-e2ba-41bc-8659-f74b1f88aad3,3.0665264861338026
user_000087,f035837e-4117-438d-a524-cacf43500e68,1.3745192276714713
user_000091,a7f7df4a-77d8-4f12-8acd-5c60c93f4de8,1.0
user_000091,cd965133-e2ba-41bc-8659-f74b1f88aad3,2.0893394469919526
user_000091,18c2f08b-bdac-4877-9865-e5461317c1a6,2.4578529960498425
user_000092,01dbb4f0-484b-4a32-8676-633a65fc4b9f,1.0
user_000097,5861040a-93bf-4bfb-a314-7f3979367543,1.0
user_000097,d3d20e96-5783-4126-9d64-075566611c5e,1.0
user_000102,a7f7df4a-77d8-4f12-8acd-5c60c93f4de8,1.0
user_000102,f035837e-4117-438d-a524-cacf43500e68,1.816130222690961
user_000103,18c2f08b-bdac-4877-9865-e5461317c1a6,1.7047532092066495
user_000104,5a3634fe-21be-4b54-bd80-0fd605b80d2c,2.2209584772143898
user_000104,20953548-6d06-4428-99a9-c284bfaa5514,4.389902022071163
user_000105,01dbb4f0-484b-4a32-8676-633a65fc4b9f,2.6395784257089736
user_000108,87334a0c-c30a-4b20-bda1-c0d919ab389d,2.629961548389193
user_000110,a7f7df4a-77d8-4f12-8acd-5c60c93f4de8,1.0
user_000110,9c76170f-0d77-4aa3-b3c9-52f1ce07b9ec,1.0
user_000110,20953548-6d06-4428-99a9-c284bfaa5514,1.0
user_000112,a7f7df4a-77d8-4f12-8acd-5c60c93f4de8,1.99321822404855
user_000112,5861040a-93bf-4bfb-a314-7f3979367543,3.5065433709997813
user_000114,c8502d7b-d8d8-4ed7-b80b-7c0810f4354c,1.0
user_000116,f035837e-4117-438d-a524-cacf43500e68,1.0
user_000116,adf3879a-e091-4f73-8792-861a7a3e3abe,1.0
user_000117,5861040a-93bf-4bfb-a314-7f3979367543,2.0422865147624822
user_000118,2f877714-727d-490b-94fb-a8d32ee4cea5,1.6192495309430728
user_000119,20953548-6d06-4428-99a9-c284bfaa5514,3.3843023239053243
user_000124,1bd50cb2-09b8-4539-b660-af585cb3e40b,4.022182085703699
user_000129,9f7411e7-ca26-4e12-8421-a618c4994db8,1.0
user_000130,93e8c41e-8e4f-4d08-bbf5-bc1a903b2423,1.0
user_000130,20953548-6d06-4428-99a9-c284bfaa5514,3.468133981275847
user_000134,93e8c41e-8e4f-4d08-bbf5-bc1a903b2423,1.0
user_000135,a7f7df4a-77d8-4f12-8acd-5c60c93f4de8,2.2690584471537623
user_000135,92e2559e-c651-46b7-b5ad-b5d1680255fc,1.4520477397363163
user_000142,f035837e-4117-438d-a524-cacf43500e68,3.2002791047009693
user_000147,a7f7df4a-77d8-4f12-8acd-5c60c93f4de8,2.393237178716545
user_000147,2fad35e5-3108-475b-8f9e-a913180021c9,1.3341156443424393
user_000149,f035837e-4117-438d-a524-cacf43500e68,3.682619679619121
user_000150,93e8c41e-8e4f-4d08-bbf5-bc1a903b2423,2.316419642226509
user_000152,20953548-6d06-4428-99a9-c284bfaa5514,2.620736430112466
user_000160,a7f7df4a-77d8-4f12-8acd-5c60c93f4de8,1.3493394788252755
user_000160,cd965133-e2ba-41bc-8659-f74b1f88aad3,2.208516038686433
user_000160,0bd9ff08-d360-4e34-9c2c-35f3896a1105,1.3493394788252755
user_000161,93e8c41e-8e4f-4d08-bbf5-bc1a903b2423,2.409111435495257
user_000161,cd965133-e2ba-41bc-8659-f74b1f88aad3,1.0
user_000165,1bd50cb2-09b8-4539-b660-af585cb3e40b,1.831581829220621
user_000168,a7f7df4a-77d8-4f12-8acd-5c60c93f4de8,1.0
user_000168,5c6a69c9-1233-4d86-a3de-8c755744792d,1.5185212203629948
user_000170,93e8c41e-8e4f-4d08-bbf5-bc1a903b2423,3.4385166751174925
user_000172,cd965133-e2ba-41bc-8659-f74b1f88aad3,3.881104869966303
user_000174,20da153b-cb7c-487d-a4fe-0bd5c9b4b003,1.482776803628645
user_000174,5861040a-93bf-4bfb-a314-7f3979367543,2.886156153874694
user_000174,18c2f08b-bdac-4877-9865-e5461317c1a6,2.6037498275339153
user_000174,c26339dc-fc7a-4877-8a03-82e01e1b8079,1.482776803628645
user_000174,20daef44-7f68-4c13-a446-3acd4409237a,1.0
user_000175,93e8c41e-8e4f-4d08-bbf5-bc1a903b2423,1.887989971632394
user_000178,cd965133-e2ba-41bc-8659-f74b1f88aad3,2.734771183527687
user_000178,5861040a-93bf-4bfb-a314-7f3979367543,1.4440286056327327
user_000180,f035837e-4117-438d-a524-cacf43500e68,1.959525954294176
user_000181,f035837e-4117-438d-a524-cacf43500e68,4.782425203671238
user_000182,93e8c41e-8e4f-4d08-bbf5-bc1a903b2423,3.4729800425739104
user_000182,20953548-6d06-4428-99a9-c284bfaa5514,3.1064620129397205
user_000182,ea151db6-845b-4638-adc4-313afc7bc48c,1.9190378452043406
user_000187,4739cffc-be62-46a6-aed5-c4d6b978aa97,1.93944128514657
user_000187,d3d20e96-5783-4126-9d64-075566611c5e,1.469720642573285
user_000188,93e8c41e-8e4f-4d08-bbf5-bc1a903b2423,3.517102859089756
user_000190,20953548-6d06-4428-99a9-c284bfaa5514,4.461698776763564
user_000191,f035837e-4117-438d-a524-cacf43500e68,1.0
user_000191,125f43f2-e875-45b5-8a4b-a99744ffd6ec,1.5610662377258346
user_000199,f035837e-4117-438d-a524-cacf43500e68,2.379122377878498
user_000199,9c76170f-0d77-4aa3-b3c9-52f1ce07b9ec,1.0
user_000199,2f877714-727d-490b-94fb-a8d32ee4cea5,2.209577236691753
user_000200,20953548-6d06-4428-99a9-c284bfaa5514,3.2583001362143187
user_000205,2f877714-727d-490b-94fb-a8d32ee4cea5,2.575233687922694
user_000206,93e8c41e-8e4f-4d08-bbf5-bc1a903b2423,3.0350369063560807
user_000206,188d2f04-fed1-40e0-8445-79713610b887,1.0
user_000210,a7f7df4a-77d8-4f12-8acd-5c60c93f4de8,3.221565141342645
user_000210,cd965133-e2ba-41bc-8659-f74b1f88aad3,1.0
user_000210,18c2f08b-bdac-4877-9865-e5461317c1a6,4.526738130752985
user_000210,bf971009-a453-418d-a076-1e0ff351a9f6,1.0
user_000210,8a060766-13d2-4b0e-b46b-08cd24666c88,1.0
user_000210,adf3879a-e091-4f73-8792-861a7a3e3abe,4.181467662846657
user_000210,8ac530c6-298f-4038-b52e-4dbd71980c0c,1.0
user_000210,1750ea81-888a-4973-9b2d-55b7329443a2,1.0
user_000213,234485d7-4627-47f4-bf82-3b03b83b0dfe,1.0
user_000214,a7f7df4a-77d8-4f12-8acd-5c60c93f4de8,1.0
user_000214,adf3879a-e091-4f73-8792-861a7a3e3abe,1.0
user_000218,9c76170f-0d77-4aa3-b3c9-52f1ce07b9ec,1.979201155284496
